date,daily_precipitation-mm,temp_max-celsius,temp_min-celsius,temp_mean-celsius,mean_relative_humidity-%,mean_wind_speed-m_per_s
5/2/2019,0.4,26.3,20.6,23.2,83.7,3.1
5/3/2019,0.0,28.5,21.1,24.4,79.7,3.7
5/4/2019,0.0,26.9,22.0,24.0,80.4,2.7
5/5/2019,0.0,29.7,20.8,24.8,81.6,1.6
5/6/2019,1.0,26.7,19.5,22.7,89.1,1.3
5/7/2019,0.0,29.6,18.3,21.9,85.8,1.0
5/8/2019,2.4,28.9,19.0,23.5,84.2,1.8
5/9/2019,1.8,23.4,19.6,21.2,87.7,2.2
5/10/2019,4.0,27.9,19.6,22.6,78.7,4.4
5/11/2019,39.2,23.4,18.5,21.0,88.7,3.3
5/12/2019,3.8,18.7,15.1,16.2,92.2,1.5
5/13/2019,0.2,20.6,12.2,15.8,82.0,1.5
5/14/2019,0.0,16.0,10.0,12.9,86.7,1.9
5/15/2019,0.0,23.5,11.1,16.5,82.4,1.5
5/16/2019,0.0,25.2,13.0,18.2,80.7,1.2
5/17/2019,0.0,26.1,15.8,20.3,72.2,2.5
5/18/2019,0.0,26.6,16.2,19.9,77.7,2.0
5/19/2019,0.0,24.4,15.3,19.4,83.2,1.4
5/20/2019,0.0,26.5,17.1,21.1,80.0,1.9
5/21/2019,0.0,25.7,18.7,21.1,79.0,2.5
5/22/2019,3.2,21.6,17.2,18.9,91.0,1.0
5/23/2019,3.4,17.8,15.7,16.8,90.7,1.7
5/24/2019,0.0,19.0,13.4,15.3,80.0,1.6
5/25/2019,0.0,19.7,13.1,15.3,79.0,1.6
5/26/2019,0.0,24.0,14.3,20.6,65.4,4.0
5/27/2019,0.0,26.1,20.8,23.9,64.0,5.2
5/28/2019,0.6,22.5,19.1,21.5,90.1,1.0
5/29/2019,0.2,24.2,19.0,22.1,83.9,1.6
5/30/2019,4.6,26.5,20.7,22.6,88.3,4.3
5/31/2019,14.4,20.8,16.4,18.8,90.9,1.6
6/1/2019,0.2,19.5,15.0,17.1,88.8,1.0
6/2/2019,0.0,22.3,14.5,17.6,84.4,1.5
6/3/2019,0.0,15.6,12.1,14.4,91.3,1.6
6/4/2019,0.0,24.3,11.0,15.5,81.2,1.1
6/5/2019,0.0,21.8,9.2,15.3,72.8,2.6
6/6/2019,0.0,23.7,12.8,17.8,72.6,2.9
6/7/2019,0.0,24.5,13.8,18.4,76.1,2.2
6/8/2019,0.0,25.5,12.7,18.6,80.8,0.9
6/9/2019,0.0,26.0,15.5,20.2,73.2,1.6
6/10/2019,0.0,25.2,15.1,19.0,72.0,2.1
6/11/2019,0.0,26.4,13.7,19.1,79.7,1.5
6/12/2019,0.0,27.1,16.1,21.3,75.4,2.4
6/13/2019,0.0,27.8,16.1,21.1,75.6,2.1
6/14/2019,0.0,27.3,15.0,20.4,81.1,1.7
6/15/2019,0.0,27.1,15.9,20.8,79.6,1.7
6/16/2019,0.0,29.8,16.3,21.2,76.4,1.1
6/17/2019,0.0,29.4,15.3,21.1,77.0,1.0
6/18/2019,0.0,26.2,16.3,20.4,76.6,1.8
6/19/2019,0.0,23.3,13.6,18.1,83.1,1.8
6/20/2019,0.0,25.5,11.1,16.5,81.5,1.0
6/21/2019,0.0,27.4,12.8,19.0,84.2,0.9
6/22/2019,0.0,26.3,14.7,20.0,81.4,1.4
6/23/2019,0.0,25.8,14.1,19.0,82.1,1.6
6/24/2019,0.0,25.2,13.0,19.5,76.5,2.5
6/25/2019,6.8,28.3,10.6,20.7,67.4,3.8
6/26/2019,18.4,15.8,7.8,11.4,84.5,2.2
6/27/2019,0.4,19.4,12.2,16.1,87.1,2.4
6/28/2019,0.0,27.6,18.1,22.5,73.9,4.1
6/29/2019,0.0,27.3,18.8,23.4,69.5,3.4
6/30/2019,0.0,30.7,17.3,22.1,78.6,1.7
7/1/2019,4,20.2,14,16.2,90.1,1.8
7/2/2019,0,20.8,14.1,17.3,88.4,1.6
7/3/2019,0.6,18.5,9.8,15.2,85.7,2.1
7/4/2019,0,16.7,6.1,11.2,68.9,2.5
7/5/2019,0,14.1,3.3,9.1,58,3.1
7/6/2019,0,12.2,-0.9,4.8,73.1,1.1
7/7/2019,0,17.8,-1.6,6.9,76.4,1
7/8/2019,0,21,2.5,10.2,78.2,1.3
7/9/2019,0,24.1,4.8,12.8,78.8,1.2
7/10/2019,0,25.4,6.3,14.5,80.5,1
7/11/2019,0,25.2,9.2,17.2,77.6,1.6
7/12/2019,0,25.3,11.2,18.1,75.3,1.9
7/13/2019,0,22.7,14.9,18.3,77.8,1.2
7/14/2019,13.4,24.3,16.6,19.2,81.5,1.3
7/15/2019,10.6,18.5,10.5,16.4,92,1.5
7/16/2019,0.2,18.6,6.6,11.6,80.3,1
7/17/2019,0,21.3,4.7,12.3,75.3,1.5
7/18/2019,0,20.3,10.8,15.2,70.7,2.4
7/19/2019,0,17.9,13,16,78,1.9
7/20/2019,0,26.2,11.6,19.1,72.9,2.2
7/21/2019,0,24.2,18.6,21.2,60.4,3.7
7/22/2019,0,27.1,18.5,22.6,60.7,4.4
7/23/2019,0,27.6,17.3,22,67.4,3.7
7/24/2019,0,19,14.1,16.5,84.8,1.1
7/25/2019,0,16.2,11.6,13.2,86.4,1
7/26/2019,4.8,13,8.4,10.6,88.3,1.3
7/27/2019,0,10.7,7,8.8,83.6,2.3
7/28/2019,0,22.4,8,12.8,85.5,0.9
7/29/2019,0,27.2,12.5,18.2,80.9,1.3
7/30/2019,7,25.2,14.8,19.1,80.2,1.5
7/31/2019,0,25.9,11.6,18.4,80.3,1.6
8/1/2019,0,27.1,14.4,20.3,72.3,2.6
8/2/2019,0,19.9,5.1,11.1,77.3,3.3
8/3/2019,0,15.3,1.3,8.1,70.9,1.7
8/4/2019,0,19.7,1.4,9.3,70.3,1.4
8/5/2019,0,22.7,4,12.2,75.3,1.1
8/6/2019,0,25.5,11.8,18.2,71,2.8
8/7/2019,0,26.9,17.6,21.2,70.8,2.9
8/8/2019,0,29.3,14.8,21.6,74,2
8/9/2019,0,27.6,14.2,21.2,70.5,2.2
8/10/2019,1,18.3,8.3,12.2,84.1,1.6
8/11/2019,0,26.4,6.7,15.1,82.5,0.9
8/12/2019,0,31.9,15.7,22.3,69.1,2.2
8/13/2019,0,19.9,8.2,15.1,56.1,4.1
8/14/2019,0,19.5,2.9,9.9,65.4,1.8
8/15/2019,0,25,5.7,14.9,65.1,2.2
8/16/2019,0,28.3,11.8,19.2,70.7,2.1
8/17/2019,0,28.6,14.3,21.4,60.8,3
8/18/2019,0,26.3,16.5,22,68.6,2
8/19/2019,0,23.3,12.5,17.4,60.2,3.1
8/20/2019,0,25.8,9.5,16.3,66.9,1.6
8/21/2019,0,27.1,8.3,15.9,72.3,0.9
8/22/2019,0,25.9,8.3,16.9,74,1.4
8/23/2019,0,25.8,9.7,15.9,71.6,1.5
8/24/2019,0,27.3,7.9,16.8,70.9,1.6
8/25/2019,0,27.4,13,18.3,65.9,2.5
8/26/2019,0,24.2,13.4,17.9,66.4,2.4
8/27/2019,0,30.8,11.8,19.2,74,0.8
8/28/2019,0,30.4,12.4,20.2,74.7,1.1
8/29/2019,0,29.9,14.7,22,68.8,2
8/30/2019,0,31.8,15.8,23.1,67.1,2.3
8/31/2019,4,24.6,15.8,20.8,72.4,3.2
9/1/2019,0,18.7,9.2,14.8,78.1,2.7
9/2/2019,0,24.6,6.3,15.2,72.1,1.2
9/3/2019,0,26.1,12.8,19.2,53.2,2.3
9/4/2019,0,24.5,10.2,17.6,55.3,2.3
9/5/2019,0,22.8,14.3,17.5,66.2,1.6
9/6/2019,0,25.5,15.1,20.4,68.7,2.6
9/7/2019,0,31.7,19.5,24.1,62,4.1
9/8/2019,0,33.4,19.3,26,55.2,3.5
9/9/2019,0,38.4,20.9,26.3,52.4,3.6
9/10/2019,0,32.6,17.7,23.9,68.1,1.4
9/11/2019,0,36.1,18,24.5,66,2.1
9/12/2019,7.6,18.9,13.9,16.2,86.8,2
9/13/2019,0,27.4,13.5,19,75.7,1.8
9/14/2019,0,28.5,14.7,21.1,80.5,0.7
9/15/2019,0,35,18.9,26.3,62,3.2
9/16/2019,0,35.8,21.2,26.6,58.2,2.5
9/17/2019,0,29.1,18.5,22.6,73,1.2
9/18/2019,0,24.7,15.4,19,77.6,1.2
9/19/2019,2.4,26.4,14.7,19.1,85,1.6
9/20/2019,1.6,24.4,17,19.9,80.6,2.7
9/21/2019,0,28.5,12.8,20,55.3,2.9
9/22/2019,0,28.8,10.9,18.9,58,2.1
9/23/2019,0,30.6,10.6,19.9,52.7,2.2
9/24/2019,0,29.7,16.2,22,56.2,2.5
9/25/2019,0,28.7,14.4,20,71.9,1.2
9/26/2019,0,30.9,12.6,20.3,71,1.1
9/27/2019,0,32.4,12,21.1,64.9,0.9
9/28/2019,0,30.2,14.1,22,65,2.3
9/29/2019,0,32.8,14.4,22.8,64.5,1.6
9/30/2019,0,34.9,18.2,26.6,48.5,3.6
10/1/2019,0,34.6,17.7,28.2,45.7,4
10/2/2019,6.8,36.7,22.2,27.2,66.6,2.4
10/3/2019,0,28.3,20.8,23.6,80.7,1.2
10/4/2019,1.6,34.5,19.9,24.1,80.4,1
10/5/2019,26.8,21.4,17.5,19.2,87.8,2.6
10/6/2019,0,20.9,16,18.1,81.8,2
10/7/2019,0,29.6,14.9,20.9,76.1,0.9
10/8/2019,0,31.2,16.1,23.1,68.9,1
10/9/2019,0,34.2,14.7,23.2,65.1,1
10/10/2019,0,34.5,14.6,24.1,65.5,1.5
10/11/2019,0,34.6,18.4,27,58.4,2.8
10/12/2019,0,36,22.9,28.5,60.7,2.9
10/13/2019,0,39.3,22.9,28.1,61.1,1.7
10/14/2019,2.4,29.9,21.7,25.8,68.5,2
10/15/2019,13.4,30,20.9,24,80.1,1.6
10/16/2019,0,32.6,19.6,24.6,69.6,1.1
10/17/2019,0,31.3,20.5,25.1,72.2,1.8
10/18/2019,5,29.7,19.5,22.4,82.9,2.1
10/19/2019,0,30.8,18.8,23.9,76.3,1.8
10/20/2019,8.8,29,18.6,23.4,78.3,1.6
10/21/2019,8.6,23.4,15.4,19.5,83.3,2.3
10/22/2019,0,25.6,13.9,18.8,69.2,2.4
10/23/2019,0,30.7,11.8,20.8,68.7,1
10/24/2019,0,33.8,14.7,23.3,65.5,0.8
10/25/2019,0,35.4,17,25.6,55.3,1.2
10/26/2019,0,34.6,15.9,25.3,64.3,1.2
10/27/2019,57.8,33.4,20.7,25.7,70,3.4
10/28/2019,0.2,31.4,19.4,24.8,70.3,3.6
10/29/2019,0,34.7,23.5,27.9,64.8,4.1
10/30/2019,0,36.3,23.6,29.6,64.1,2.5
10/31/2019,14,31.5,18.8,24.1,75.4,3.2
11/1/2019,0,32.3,17.7,24.1,75.3,1.1
11/2/2019,0,33.8,21,26.9,70.7,2.2
11/3/2019,4.2,33.9,22,26.7,72.5,1.6
11/4/2019,0,36,22.3,27.8,72.4,2.2
11/5/2019,31,27.1,20,23.1,82.7,1.8
11/6/2019,0,28.2,18.5,23.2,79.6,1.5
11/7/2019,9.4,26.5,20.9,23.6,81.9,1.9
11/8/2019,0,31.8,19.9,25.6,77.9,1.6
11/9/2019,19,32.9,19.4,26.4,72.5,2.7
11/10/2019,0.8,28.9,19.7,23.4,80.8,1.7
11/11/2019,0,35.8,19.9,26,75,1
11/12/2019,0,34.9,21.5,26.7,64.9,2.2
11/13/2019,2.4,27.7,20.8,23.2,77,2.5
11/14/2019,0.6,28.2,19.4,23.2,82.1,1.5
11/15/2019,0,31.2,16.7,23.9,65.4,1.7
11/16/2019,0,31.9,14,23,61.5,1.2
11/17/2019,0,34.3,15.8,24.3,65.4,1.5
11/18/2019,0,35.9,19.1,26.1,64.1,1.5
11/19/2019,0,36,19,26.2,65.1,1.4
11/20/2019,0,36.9,19.7,27,63.8,1.5
11/21/2019,0,36,21.2,27.7,60.3,1.8
11/22/2019,29.6,35.1,19.5,25.3,71.8,2.1
11/23/2019,0,32.9,20.4,26.4,67.7,2.2
11/24/2019,0,31.8,17.8,25.4,65.6,2.4
11/25/2019,0,32.5,19.7,26.1,64.5,3.6
11/26/2019,22,27.5,22.2,24.8,77.9,3.8
11/27/2019,65.6,23.7,20.8,22,91.3,1.6
11/28/2019,0,32.5,18.2,24.3,77.3,1.3
11/29/2019,0,31.2,20.7,25.3,74.6,2.7
11/30/2019,4,32.1,19.4,25.8,73.9,2.8
12/1/2019,0.6,29.7,18.7,24.4,74,2.2
12/2/2019,0,31.7,16.8,24.3,65,2
12/3/2019,3.4,28.5,16.8,22.4,81.4,2.1
12/4/2019,24,27.6,19.9,24.1,81.7,3.3
12/5/2019,3.6,26.3,18.2,21.6,79.7,2.3
12/6/2019,0,28.7,13.2,20.8,65.6,1.2
12/7/2019,0,30.4,13.7,22.2,66.9,1.3
12/8/2019,5.8,27,18.3,21.6,77.4,1.6
12/9/2019,11,24.8,18,20.5,88.1,1.6
12/10/2019,0,32.3,19.1,24.8,78.2,1.1
12/11/2019,0.4,28.6,20.8,25,77.5,2.5
12/12/2019,24.4,28.7,18.8,22.9,83,3
12/13/2019,0,32.1,17.3,24.4,77.9,1.3
12/14/2019,0,30.3,22.3,26.3,76.8,3.7
12/15/2019,7.2,30.3,19.5,25,77.2,5.1
12/16/2019,33.8,23,19.4,21,90.3,3
12/17/2019,9.2,28.4,18.5,21.9,84.6,1
12/18/2019,0,30.7,17.6,24,77,1.3
12/19/2019,1,29.1,19.6,24.2,79.3,2.6
12/20/2019,10.2,29,21.6,24.9,79.2,4.1
12/21/2019,25.8,28.4,18.1,22.3,80.7,2.5
12/22/2019,0,27.5,15.7,21.6,67.7,1.9
12/23/2019,0,30.4,14.4,22,66.1,1.2
12/24/2019,0,30.6,14.1,22.7,72.8,1.7
12/25/2019,0,32.9,19.6,26.5,72.9,2.2
12/26/2019,0,33.7,21.9,27.6,73.5,1.7
12/27/2019,0,34.1,21.6,27.5,74.9,1
12/28/2019,0,33,23.3,27.5,76.1,1.7
12/29/2019,0,35.1,22.1,27.4,72.4,1.3
12/30/2019,0,35.1,20.9,28,70.9,1.4
12/31/2019,12.6,36.7,21.7,27.1,76.1,1.2
1/1/2020,0.2,33.4,22.4,26,78.9,0.8
1/2/2020,0,32.1,22,26.4,74.4,2.1
1/3/2020,0,31.2,20.3,25.3,72.9,1.8
1/4/2020,0,31.4,21.3,25.4,71.6,1.6
1/5/2020,0,31.9,20.9,26,73.9,2.2
1/6/2020,2.8,31.8,21.2,26,73.7,3.8
1/7/2020,0,31.1,21.5,25.5,74.6,2
1/8/2020,0,31.9,21.7,27.1,72.9,1.8
1/9/2020,2.8,32.7,25.1,28,76.2,2.6
1/10/2020,20,33.9,22.9,28.3,77.2,3.1
1/11/2020,33.8,32.1,22.3,26.1,84.6,1.5
1/12/2020,0.2,32.2,23.2,26.5,81.9,1.2
1/13/2020,13.2,30.2,22.1,26.2,82.7,2.4
1/14/2020,15.8,30.1,22.6,25.4,83.6,2.9
1/15/2020,0.2,32.8,24.2,27.1,79.7,2.9
1/16/2020,18.8,31.5,21.8,25,87.5,1.3
1/17/2020,0,31.3,21.3,25.4,79.4,1.4
1/18/2020,0,32.1,22.4,26.3,74.4,2.4
1/19/2020,0,33.6,23.1,27.1,74.8,1.4
1/20/2020,0,33.4,23,27,75.5,1.5
1/21/2020,5.6,30.2,21.1,26.8,73.7,2.7
1/22/2020,13.8,23.8,20.8,22.4,84.9,3.3
1/23/2020,3.6,21.9,18.8,20.1,85.4,1.8
1/24/2020,0,30.5,18.2,23.5,75.7,1.3
1/25/2020,0,33.9,17.7,24.5,73.2,1
1/26/2020,0,34.6,18.4,26,68.9,0.6
1/27/2020,0,35.9,19.4,27.4,65.2,1
1/28/2020,0.8,35,21.7,26.9,72.2,0.9
1/29/2020,1.8,30.6,22.7,25.8,78.6,3.1
1/30/2020,68.4,28.1,19.6,22.5,86.4,1.6
1/31/2020,0,33,20.4,25.6,75.3,0.6
2/1/2020,0,32.8,20.1,26.3,75,1.4
2/2/2020,9.6,28.8,21.2,24.5,85.2,1.9
2/3/2020,0,32.5,18.7,24.8,76.5,1.2
2/4/2020,0,31.1,22.3,26.4,70.1,2.7
2/5/2020,0,32.8,21.9,26.8,72.5,2.8
2/6/2020,0,34.6,23,27.5,74.8,2.1
2/7/2020,0,34.4,22.9,27.6,69.2,2
2/8/2020,0,33.1,23.3,27.7,70.1,2.5
2/9/2020,0,34.6,23.5,27.7,72.1,1.9
2/10/2020,0,34.3,21.5,26.9,70.3,1.8
2/11/2020,0,31.8,22.5,26,71.8,1.8
2/12/2020,0,31.7,22.8,26.2,67.7,2.8
2/13/2020,0,33.5,21.5,26.6,65.7,2.5
2/14/2020,0,30.5,22.5,26.3,67.2,2.8
2/15/2020,0,31.2,22.4,27,71.5,1.8
2/16/2020,8.2,29.7,21.9,24.8,80.4,2
2/17/2020,20.8,34.4,22,25.7,81.5,1.5
2/18/2020,0,36.5,22.7,27,78.3,2.5
2/19/2020,0,34.1,22,27,75.4,1.5
2/20/2020,0,34.1,23.4,28.1,66.3,2.1
2/21/2020,0,30.2,18.9,24,58.9,3.6
2/22/2020,0,27,13.7,20.1,53.5,3.1
2/23/2020,0,30.8,13.2,21.7,69.3,1.7
2/24/2020,0.2,32.4,20.3,25.8,73,2.5
2/25/2020,39.2,29.4,22.1,25.3,85.1,2
2/26/2020,3,27.8,18.9,22.9,79.5,2.3
2/27/2020,0,30.2,15.9,21.8,70.1,1
2/28/2020,0,32.9,14.8,22.6,73.2,0.9
2/29/2020,0,33,18,24.5,70.3,1.4
3/1/2020,0.0,32.7,17.8,24.7,65.0,1.8
3/2/2020,0.0,31.4,19.8,24.4,62.5,2.4
3/3/2020,0.4,32.5,16.5,23.4,68.5,1.2
3/4/2020,0.0,32.5,17.2,23.9,69.9,1.2
3/5/2020,0.0,34.0,17.3,24.4,66.9,0.9
3/6/2020,0.0,34.2,16.6,24.0,71.2,1.6
3/7/2020,0.2,31.3,18.8,24.0,70.7,2.4
3/8/2020,0.0,31.1,19.2,24.9,65.8,2.5
3/9/2020,0.0,35.4,18.4,25.2,69.8,1.4
3/10/2020,0.0,36.6,18.8,26.0,65.1,1.0
3/11/2020,0.0,35.6,18.4,25.9,64.2,1.4
3/12/2020,0.0,36.0,20.0,27.4,64.9,1.7
3/13/2020,0.0,37.4,22.0,28.1,66.3,1.5
3/14/2020,0.0,37.7,20.8,26.9,65.6,2.0
3/15/2020,0.0,36.4,18.7,26.8,65.4,1.3
3/16/2020,0.0,36.7,21.0,27.0,69.5,1.1
3/17/2020,0.0,34.6,22.0,27.8,68.7,2.4
3/18/2020,43.4,28.9,20.6,24.1,84.7,2.3
3/19/2020,0.2,26.6,20.5,22.8,87.5,0.6
3/20/2020,0.0,28.4,16.7,21.9,71.9,1.7
3/21/2020,0.0,30.8,13.7,21.3,70.6,0.8
3/22/2020,0.0,34.2,15.1,23.1,74.1,1.2
3/23/2020,0.0,33.8,19.1,24.3,70.3,1.4
3/24/2020,0.0,32.5,17.4,23.2,63.4,1.4
3/25/2020,0.0,33.2,16.5,23.6,68.1,1.4
3/26/2020,0.0,33.1,17.6,23.6,69.4,1.2
3/27/2020,0.0,32.7,16.3,23.5,69.5,1.1
3/28/2020,4.4,30.6,20.3,23.6,73.3,1.9
3/29/2020,0.0,33.9,20.5,25.5,78.0,1.8
3/30/2020,0.0,34.3,23.3,26.7,73.3,2.1
3/31/2020,0.0,34.8,21.2,27.0,73.8,0.9
4/1/2020,0.0,33.6,21.4,26.7,74.3,1.4
4/2/2020,0.0,32.4,20.5,24.5,78.4,2.1
4/3/2020,0.0,24.0,12.3,18.0,67.2,2.3
4/4/2020,0.0,29.0,11.1,18.3,71.0,0.9
4/5/2020,0.0,31.5,12.1,21.8,71.2,1.8
4/6/2020,36.6,25.9,19.6,21.9,83.3,1.9
4/7/2020,0.2,25.0,14.9,19.5,75.0,2.5
4/8/2020,0.0,24.3,10.5,16.8,64.2,2.1
4/9/2020,0.0,25.3,9.7,16.7,67.5,1.6
4/10/2020,0.0,24.7,9.9,16.7,70.4,1.4
4/11/2020,0.0,26.3,9.8,17.1,74.5,1.0
4/12/2020,0.0,27.9,10.7,18.2,77.8,1.4
4/13/2020,3.8,28.4,13.4,20.6,79.5,1.5
4/14/2020,0.0,23.1,9.8,17.2,70.9,2.2
4/15/2020,0.0,22.4,7.0,13.8,73.6,1.1
4/16/2020,0.0,23.5,7.6,14.5,73.8,1.0
4/17/2020,0.0,25.9,8.6,15.8,73.8,1.0
4/18/2020,0.0,28.2,10.2,17.6,78.1,1.1
4/19/2020,0.0,30.2,13.9,19.6,74.9,1.3
4/20/2020,0.0,29.0,12.5,19.3,77.6,1.0
4/21/2020,0.0,29.6,13.0,20.0,77.8,0.9
4/22/2020,0.0,30.2,13.2,20.2,76.3,0.7
4/23/2020,0.0,30.8,13.1,20.0,76.0,1.0
4/24/2020,0.0,29.1,13.5,20.7,70.2,2.0
4/25/2020,0.0,31.3,13.6,22.5,71.6,1.6
4/26/2020,0.0,30.5,19.2,23.9,77.0,1.3
4/27/2020,0.0,30.9,18.7,23.1,70.5,1.7
4/28/2020,0.0,29.5,17.6,22.9,68.0,2.5
4/29/2020,0.0,28.0,16.6,21.9,77.5,1.1
4/30/2020,0.0,30.1,16.8,22.5,79.4,1.0
5/1/2020,0.0,27.2,17.1,19.8,85.4,1.2
5/2/2020,0.0,26.6,12.4,19.3,73.3,1.4
5/3/2020,0.0,27.3,8.1,16.2,74.3,0.9
5/4/2020,0.0,26.7,11.4,19.8,73.7,2.3
5/5/2020,8.2,24.7,17.1,21.0,72.0,3.2
5/6/2020,13.6,18.0,8.7,15.0,75.0,3.2
5/7/2020,0.0,18.4,5.2,10.9,75.6,1.8
5/8/2020,0.0,23.2,4.8,12.6,79.0,1.0
5/9/2020,0.0,25.5,6.5,15.3,77.5,1.6
5/10/2020,0.0,27.9,9.9,19.1,72.2,2.4
5/11/2020,0.0,29.6,15.1,22.3,66.3,2.5
5/12/2020,35.4,24.0,17.7,19.6,86.0,3.9
5/13/2020,3.8,22.8,17.2,19.9,86.9,2.4
5/14/2020,0.0,21.9,10.3,16.8,76.7,2.1
5/15/2020,0.0,22.4,6.8,12.9,78.5,0.8
5/16/2020,0.0,22.4,7.0,12.7,82.4,0.8
5/17/2020,0.0,25.1,6.3,14.5,81.1,0.6
5/18/2020,0.0,28.0,8.8,16.7,80.2,0.7
5/19/2020,0.0,27.7,10.5,17.9,78.4,1.1
5/20/2020,0.0,27.5,14.2,21.3,69.7,2.4
5/21/2020,0.0,28.1,21.4,24.3,62.7,5.1
5/22/2020,61.8,25.3,12.8,17.6,91.7,2.0
5/23/2020,0.0,14.5,9.3,11.6,83.2,1.8
5/24/2020,0.0,17.4,8.3,11.8,81.8,0.8
5/25/2020,0.0,22.2,5.3,12.5,80.3,0.8
5/26/2020,0.0,19.4,6.1,11.7,81.6,0.8
5/27/2020,0.2,23.4,5.5,12.6,81.5,0.8
5/28/2020,0.0,25.2,6.7,14.6,79.9,0.9
5/29/2020,0.0,23.6,7.3,14.5,79.8,1.0
5/30/2020,0.0,24.7,7.6,15.0,81.7,1.0
5/31/2020,8.2,22.8,11.7,16.6,87.3,1.2
6/1/2020,3.2,16.5,10.5,13.4,88.5,2.2
6/2/2020,0.2,19.7,7.3,11.6,80.7,1.4
6/3/2020,0.0,21.0,5.1,13.5,83.5,1.2
6/4/2020,42.0,18.6,15.3,17.2,93.6,1.8
6/5/2020,20.6,19.5,10.7,15.7,89.3,2.4
6/6/2020,0.0,21.2,9.8,13.3,80.7,1.4
6/7/2020,0.0,22.0,7.2,14.2,83.3,1.2
6/8/2020,0.0,23.7,14.1,18.5,83.1,1.4
6/9/2020,23.2,30.3,18.7,22.4,87.4,1.2
6/10/2020,25.4,29.6,18.6,22.9,84.9,1.9
6/11/2020,0.0,31.0,20.8,24.4,74.9,2.6
6/12/2020,0.0,27.1,18.7,22.9,76.4,2.9
6/13/2020,20.4,20.9,12.6,18.3,83.0,2.3
6/14/2020,0.0,21.2,7.4,13.9,73.9,1.7
6/15/2020,0.0,25.7,12.1,18.5,81.1,1.7
6/16/2020,0.0,25.7,15.9,20.3,76.4,2.4
6/17/2020,0.0,26.0,15.2,21.1,71.6,3.2
6/18/2020,0.0,26.1,16.3,21.4,74.4,3.5
6/19/2020,0.0,26.5,18.9,21.7,74.2,3.3
6/20/2020,0.0,26.9,16.3,21.5,75.6,2.4
6/21/2020,0.0,27.0,15.4,20.7,74.4,2.1
6/22/2020,0.0,27.1,14.5,20.1,76.3,1.7
6/23/2020,0.0,27.0,15.6,21.3,68.7,3.0
6/24/2020,0.0,26.4,17.0,21.7,63.6,4.1
6/25/2020,0.0,25.3,11.1,18.9,72.1,3.5
6/26/2020,0.6,17.3,7.6,11.2,78.0,1.9
6/27/2020,0.2,18.7,8.4,11.8,78.8,1.2
6/28/2020,0.0,23.1,7.4,14.3,84.1,1.3
6/29/2020,3.0,20.7,13.8,17.3,77.6,3.5
6/30/2020,40.4,22.1,10.9,17.1,80.5,3.8
7/1/2020,0.0,13.0,7.5,10.2,79.1,1.5
7/2/2020,0.0,15.1,4.8,8.9,82.8,1.3
7/3/2020,0.0,18.2,2.7,8.7,79.0,0.9
7/4/2020,0.0,23.8,3.8,14.3,74.1,2.1
7/5/2020,0.0,22.7,16.9,19.6,71.0,3.2
7/6/2020,0.0,25.6,15.4,20.0,84.3,0.9
7/7/2020,6.4,24.5,13.9,19.3,84.1,2.3
7/8/2020,34.2,14.0,9.8,11.4,87.1,1.2
7/9/2020,0.0,17.5,6.8,11.2,77.7,1.1
7/10/2020,0.2,22.3,4.5,13.4,79.5,2.0
7/11/2020,0.0,25.9,13.4,20.3,74.5,2.7
7/12/2020,0.0,28.1,16.4,21.5,74.1,1.2
7/13/2020,0.0,26.3,14.5,19.0,83.5,1.5
7/14/2020,0.0,19.7,7.5,13.3,73.4,2.1
7/15/2020,0.0,25.6,4.9,14.8,73.8,1.0
7/16/2020,0.0,24.2,14.9,19.1,74.5,2.8
7/17/2020,0.0,27.5,14.5,19.6,77.5,1.5
7/18/2020,0.0,28.0,14.3,21.0,72.0,2.3
7/19/2020,0.0,27.3,13.8,20.6,68.8,2.7
7/20/2020,0.0,26.8,15.4,20.3,68.4,2.7
7/21/2020,0.0,25.7,12.8,18.9,76.7,1.9
7/22/2020,0.0,26.1,13.1,18.8,78.1,1.5
7/23/2020,0.0,27.5,12.5,18.9,75.5,1.7
7/24/2020,0.0,27.5,12.2,18.6,72.7,2.6
7/25/2020,4.0,14.0,7.1,10.0,79.3,2.4
7/26/2020,0.0,19.1,3.0,12.0,81.9,1.0
7/27/2020,0.0,26.0,13.6,19.0,78.3,2.0
7/28/2020,0.0,19.5,9.3,15.1,80.6,3.0
7/29/2020,0.0,16.3,5.0,9.5,75.7,2.7
7/30/2020,0.0,22.5,2.3,12.1,79.2,1.1
7/31/2020,0.0,25.2,13.1,17.6,69.9,2.1
8/1/2020,0,28.3,12.9,18.6,75.7,1.3
8/2/2020,0,28.8,10.8,19.1,70.3,1.1
8/3/2020,0,28.8,10.1,18.4,68.2,1
8/4/2020,0,28.1,11.1,18.2,72.5,1.3
8/5/2020,0,27.6,11.5,18.5,69.6,1.9
8/6/2020,0,29.1,10.3,19,70,1.2
8/7/2020,0,28,10.8,18,74.5,1.2
8/8/2020,0,29,10,18.6,68.4,1.1
8/9/2020,0,28.5,11,19,67.4,1.3
8/10/2020,0,28.2,12.5,19.5,71.4,2
8/11/2020,0,29.4,13.8,21,66.6,1.5
8/12/2020,58.8,16.3,12.2,14.8,89.4,2.7
8/13/2020,0.2,17.2,11.6,14.1,91.9,0.8
8/14/2020,0,26,12.6,18.4,83.2,2.4
